date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:30:50	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.13c.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e2&wr_id=22)
21:30:50	11575/11575	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:47%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De2%26wr_id%3D22	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login8eab.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e2&wr_id=22)
21:30:50	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.13e.delayed	(from http://www.momsis.co.kr/bbs/write.php?bo_table=e2)
21:30:50	12721/12721	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:47%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e2&page=	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boardff97.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e2&wr_id=22)
21:30:50	172/172	---M--	200	added ('OK')	image/gif	etag:%22529445c-ac-4d673c3e%22	http://www.momsis.co.kr/skin/board/basic/img/up.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/skin/board/basic/img/up.gif	(from http://www.momsis.co.kr/bbs/write.php?bo_table=e2)
21:30:50	176/176	---M--	200	added ('OK')	image/gif	etag:%225294453-b0-4d673c3e%22	http://www.momsis.co.kr/skin/board/basic/img/start.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/skin/board/basic/img/start.gif	(from http://www.momsis.co.kr/bbs/write.php?bo_table=e2)
21:30:50	11549/11549	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:47%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fwrite.php%3Fbo_table%3De2	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/logina080.html	(from http://www.momsis.co.kr/bbs/write.php?bo_table=e2)
21:30:50	175/175	---M--	200	added ('OK')	image/gif	etag:%2252944c3-af-4d673c3c%22	http://www.momsis.co.kr/skin/board/basic/img/down.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/skin/board/basic/img/down.gif	(from http://www.momsis.co.kr/bbs/write.php?bo_table=e2)
21:30:51	1397/1397	---MCZ	200	added ('OK')	application/javascript	etag:W/%2252ccfa6-575-4d673c35%22	http://www.momsis.co.kr/js/jquery.kcaptcha.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/jquery.kcaptcha.js	(from http://www.momsis.co.kr/bbs/write.php?bo_table=e2)
21:30:51	305/305	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:48%20GMT	http://www.momsis.co.kr/bbs/write_update.php	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/write_update.html	(from http://www.momsis.co.kr/bbs/write.php?bo_table=e2)
21:30:51	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.144.delayed	(from http://www.momsis.co.kr/bbs/write.php?bo_table=e2)
21:30:51	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.145.delayed	(from http://www.momsis.co.kr/bbs/login.php?url=%2Fa1.php)
21:30:51	214/214	---MC-	302	error ('Found')	text/html	date:Fri,%2003%20Aug%202018%2012:30:49%20GMT	http://www.momsis.co.kr/bbs/%2Fa1.php	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/a1.php	(from http://www.momsis.co.kr/bbs/login.php?url=%2Fa1.php)
21:30:51	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.147.delayed	(from http://www.momsis.co.kr/bbs/login.php?url=%2Fa1.php)
21:30:51	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.148.delayed	(from http://www.momsis.co.kr/bbs/login.php?url=%2Fa2.php)
21:30:52	214/214	---MC-	302	error ('Found')	text/html	date:Fri,%2003%20Aug%202018%2012:30:49%20GMT	http://www.momsis.co.kr/bbs/%2Fa2.php	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/a2.php	(from http://www.momsis.co.kr/bbs/login.php?url=%2Fa2.php)
21:30:52	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.14a.delayed	(from http://www.momsis.co.kr/bbs/login.php?url=%2Fa2.php)
21:30:52	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.14b.delayed	(from http://www.momsis.co.kr/bbs/login.php?url=%2Fa3.php)
21:30:52	214/214	---MC-	302	error ('Found')	text/html	date:Fri,%2003%20Aug%202018%2012:30:49%20GMT	http://www.momsis.co.kr/bbs/%2Fa3.php	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/a3.php	(from http://www.momsis.co.kr/bbs/login.php?url=%2Fa3.php)
21:30:52	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.14d.delayed	(from http://www.momsis.co.kr/bbs/login.php?url=%2Fa3.php)
21:30:52	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.14e.delayed	(from http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4)
21:30:52	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.14f.delayed	(from http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4)
21:30:53	2651/2651	---M--	200	added ('OK')	image/gif	etag:%2252b843f-a5b-50d42396%22	http://www.momsis.co.kr/title/a3.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title/a3.gif	(from http://www.momsis.co.kr/a3.php)
21:30:53	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.151.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:30:53	11697/11697	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:50%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26sop%3Dand%26sst%3Dwr_datetime%26sod%3Ddesc%26sfl%3D%26stx%3D%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/loginac23.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:30:53	19884/19884	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:50%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=asc&sfl=&stx=&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board2f33.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:30:54	24050/24050	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:50%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=15&sfl=&stx=&sst=wr_datetime&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board805f.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:30:55	24060/24060	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:51%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=14&sfl=&stx=&sst=wr_datetime&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board32da.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:30:56	23864/23864	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:51%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=13&sfl=&stx=&sst=wr_datetime&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board17a5.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:30:57	23807/23807	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:53%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=12&sfl=&stx=&sst=wr_datetime&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boardcbcf.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:30:57	34598/34598	---M--	200	added ('OK')	image/jpeg	etag:%2252cd0f8-8726-50dbcd31%22	http://www.momsis.co.kr/a/a4.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/a/a4.jpg	(from http://www.momsis.co.kr/a3.php)
21:30:57	23884/23884	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:54%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=11&sfl=&stx=&sst=wr_datetime&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board07f0.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:30:58	23736/23736	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:54%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=10&sfl=&stx=&sst=wr_datetime&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board3fa3.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:30:58	24352/24352	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:55%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=9&sfl=&stx=&sst=wr_datetime&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board2025.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:30:59	23774/23774	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:55%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=8&sfl=&stx=&sst=wr_datetime&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board317f.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:30:59	23982/23982	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:55%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=7&sfl=&stx=&sst=wr_datetime&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boardfe8d.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:31:00	23976/23976	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:56%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=6&sfl=&stx=&sst=wr_datetime&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boardaec8.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:31:00	23932/23932	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:56%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=5&sfl=&stx=&sst=wr_datetime&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board6d40.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:31:00	23890/23890	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:57%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=4&sfl=&stx=&sst=wr_datetime&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boardd127.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:31:01	23952/23952	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:57%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=3&sfl=&stx=&sst=wr_datetime&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boardf0d1.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:31:01	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.162.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:31:01	24018/24018	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:58%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=2&sfl=&stx=&sst=wr_datetime&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board795d.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:31:01	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.164.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:01	23866/23866	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:58%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=1&sfl=&stx=&sst=wr_datetime&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board0050.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1)
21:31:02	11687/11687	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:58%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26sop%3Dand%26sst%3Dwr_hit%26sod%3Ddesc%26sfl%3D%26stx%3D%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login03af.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:03	19804/19804	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:59%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=asc&sfl=&stx=&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board5248.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:03	23810/23810	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:59%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=4&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board7a24.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:03	23804/23804	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:59%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=11&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board3eb4.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:05	24272/24272	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:00%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=9&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boardd491.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:05	23938/23938	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:01%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=2&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board5b48.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:05	23786/23786	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:01%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=1&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board2448.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:06	23896/23896	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:02%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=6&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board12f0.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:07	23872/23872	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:03%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=3&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board1295.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:07	23902/23902	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:03%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=7&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boardda5e.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:08	23980/23980	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:04%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=14&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boardb106.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:08	23970/23970	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:04%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=15&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boardfed3.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:08	23852/23852	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:05%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=5&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board010d.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:10	23656/23656	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:06%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=10&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board9b27.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:10	23727/23727	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:06%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=12&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board496c.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:10	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.175.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:11	23694/23694	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:06%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=8&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boardf709.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:11	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.177.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=15)
21:31:11	11575/11575	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:08%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D15	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login1627.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=15)
21:31:11	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.179.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=15)
21:31:11	23784/23784	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:08%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=13&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board5ed4.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=desc&sfl=&stx=&page=1)
21:31:12	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.17b.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=14)
21:31:12	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.17c.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=14)
21:31:12	19191/19191	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:08%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&page=	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board5ec6.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=15)
21:31:12	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.17e.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=13)
21:31:12	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.17f.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=13)
21:31:12	11575/11575	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:09%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D14	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/logina634.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=14)
21:31:12	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.181.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=12)
21:31:12	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.182.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=12)
21:31:12	11575/11575	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:09%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D13	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/loginbc4d.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=13)
21:31:12	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.184.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=11)
